productId,name,description,dimensions_weight,dimensions_weightUnit,dimensions_length,dimensions_lengthUnit,dimensions_width,dimensions_widthUnit,dimensions_height,dimensions_heightUnit,dimensions_volume,dimensions_volumeUnit,constraints_minUnit,constraints_stepSize,packaging_unit,packaging_unitName,packaging_packageName,packaging_packageUnit,packaging_amountPerPackage,packaging_boxName,packaging_boxUnit,packaging_amountPerBox,packaging_palletName,packaging_palletUnit,packaging_amountPerPallet,group_name,group_description,variant_features_0_key,variant_features_0_value,variant_parentSku,variant_genericDisplayName,variant_index
PCA922GRIMA02,ESMALTE SINTETICO GRIS,"Esmalte Sintetico, pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 3 horas y repintado desde 3 horas, excelente adherencia, flexibilidad y durabilidad, resistente a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para terminaciones sobre superficies de madera o metal previamente imprimadas.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Pintura para Metales,,Color,GRIS,PCA922BLAN002,ESMALTE SINTETICO 1/4 GALON,5
PCA922NARAN02,ESMALTE SINTETICO NARANJO,"Esmalte Sintetico, pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 3 horas y repintado desde 3 horas, excelente adherencia, flexibilidad y durabilidad, resistente a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para terminaciones sobre superficies de madera o metal previamente imprimadas.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Pintura para Metales,,Color,NARANJO,PCA922BLAN002,ESMALTE SINTETICO 1/4 GALON,6
PCA922NEGRO02,ESMALTE SINTETICO NEGRO,"Esmalte Sintetico, pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 3 horas y repintado desde 3 horas, excelente adherencia, flexibilidad y durabilidad, resistente a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para terminaciones sobre superficies de madera o metal previamente imprimadas.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Pintura para Metales,,Color,NEGRO,PCA922BLAN002,ESMALTE SINTETICO 1/4 GALON,7
PCA922VERESM2,ESMALTE SINTETICO VERDE,"Esmalte Sintetico, pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 3 horas y repintado desde 3 horas, excelente adherencia, flexibilidad y durabilidad, resistente a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para terminaciones sobre superficies de madera o metal previamente imprimadas.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Pintura para Metales,,Color,VERDE,PCA922BLAN002,ESMALTE SINTETICO 1/4 GALON,8
PCA113NEGRO02,STAIN  NEGRO,"Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,NEGRO,PCA113NEGRO02,STAIN 1/4 GALON,0
PCA113POLALE2,STAIN  ALERCE,"Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,ALERCE,PCA113NEGRO02,STAIN 1/4 GALON,1
PCA113POLARB2,STAIN  ARBOLEDA,"Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,ARBOLEDA,PCA113NEGRO02,STAIN 1/4 GALON,2
PCA113POLCAO2,STAIN  CAOBA,"Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,CAOBA,PCA113NEGRO02,STAIN 1/4 GALON,3
PCA113POLCAS2,STAIN  CASTAÑO,"Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,CASTAÑO,PCA113NEGRO02,STAIN 1/4 GALON,4
PCA113POLENC2,STAIN  ENCINA,"Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,ENCINA,PCA113NEGRO02,STAIN 1/4 GALON,5
PCA113POLNAT2,STAIN  NATURAL,"Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,NATURAL,PCA113NEGRO02,STAIN 1/4 GALON,6
PCA113POLNOG2,STAIN  NOGAL,"Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,NOGAL,PCA113NEGRO02,STAIN 1/4 GALON,7
PCA113POLORE2,STAIN  PINO OREGON,"Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,PINO OREGON,PCA113NEGRO02,STAIN 1/4 GALON,8
PCA113POLPAR2,STAIN  PALO ROSA,"Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,PALO ROSA,PCA113NEGRO02,STAIN 1/4 GALON,9
PCA113POLROB2,STAIN  ROBLE,"Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,ROBLE,PCA113NEGRO02,STAIN 1/4 GALON,10
PCA113POLVER2,STAIN  VERDE,"Protector impregnante para maderas, acabado mate, con triple proteccion solar, rinde 40 m² por galon por mano, secado al tacto en 4 a 6 horas y repintado desde 12 horas, excelente resistencia a la humedad, durabilidad exterior, contiene fungicidas y anti-termitas, libre de metales pesados, estabilidad de 36 meses en envase cerrado.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,VERDE,PCA113NEGRO02,STAIN 1/4 GALON,11
PCA926AMAREY2,OLEO BRILLANTE AMARILLO,"Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Oleo,,Color,AMARILLO,PCA926BLAN002,OLEO BRILLANTE 1/4 GALON,1
PCA926AZUPAC2,OLEO BRILLANTE AZUL,"Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Oleo,,Color,AZUL,PCA926BLAN002,OLEO BRILLANTE 1/4 GALON,2
PCA926BERME02,OLEO BRILLANTE BERMELLON,"Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Oleo,,Color,BERMELLON,PCA926BLAN002,OLEO BRILLANTE 1/4 GALON,3
PCA926BLAN002,OLEO BRILLANTE BLANCO,"Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Oleo,,Color,BLANCO,PCA926BLAN002,OLEO BRILLANTE 1/4 GALON,0
PCA926CAFE002,OLEO BRILLANTE CAFE,"Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Oleo,,Color,CAFE,PCA926BLAN002,OLEO BRILLANTE 1/4 GALON,4
PCA926CREMA02,OLEO BRILLANTE CREMA,"Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Oleo,,Color,CREMA,PCA926BLAN002,OLEO BRILLANTE 1/4 GALON,5
PCA926GRIMAQ2,OLEO BRILLANTE GRIS,"Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Oleo,,Color,GRIS,PCA926BLAN002,OLEO BRILLANTE 1/4 GALON,6
PCA926NEGRO02,OLEO BRILLANTE NEGRO,"Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Oleo,,Color,NEGRO,PCA926BLAN002,OLEO BRILLANTE 1/4 GALON,7
PCA926VERESM2,OLEO BRILLANTE VERDE,"Pintura base solvente con resina alquidica, acabado brillante de alta resistencia, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, excelente adherencia, durabilidad y resistencia a la humedad y radiacion UV, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y derivados como MDF.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Oleo,,Color,VERDE,PCA926BLAN002,OLEO BRILLANTE 1/4 GALON,8
PCA106BAALER2,BARNIZ MARINO ALERCE,"Barniz Marino de alto desempeño, con terminacion brillante, lisa y suave, rinde hasta 50 m² por galon con una mano, seca al tacto en 4 a 6 horas, flexible y resistente, apto para interior y exterior, libre de metales pesados, con 36 meses de estabilidad en envase cerrado, ideal para proteger y embellecer puertas, ventanas, muebles y estructuras de madera.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,ALERCE,PCA106BANAT02,BARNIZ MARINO 1/4 GALON,3
PCA106BACAB02,BARNIZ MARINO CAOBA,"Barniz Marino de alto desempeño, con terminacion brillante, lisa y suave, rinde hasta 50 m² por galon con una mano, seca al tacto en 4 a 6 horas, flexible y resistente, apto para interior y exterior, libre de metales pesados, con 36 meses de estabilidad en envase cerrado, ideal para proteger y embellecer puertas, ventanas, muebles y estructuras de madera.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,CAOBA,PCA106BANAT02,BARNIZ MARINO 1/4 GALON,4
PCA106BAMAPL2,BARNIZ MARINO MAPLE,"Barniz Marino de alto desempeño, con terminacion brillante, lisa y suave, rinde hasta 50 m² por galon con una mano, seca al tacto en 4 a 6 horas, flexible y resistente, apto para interior y exterior, libre de metales pesados, con 36 meses de estabilidad en envase cerrado, ideal para proteger y embellecer puertas, ventanas, muebles y estructuras de madera.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,MAPLE,PCA106BANAT02,BARNIZ MARINO 1/4 GALON,5
PCA106BANAT02,BARNIZ MARINO NATURAL,"Barniz Marino de alto desempeño, con terminacion brillante, lisa y suave, rinde hasta 50 m² por galon con una mano, seca al tacto en 4 a 6 horas, flexible y resistente, apto para interior y exterior, libre de metales pesados, con 36 meses de estabilidad en envase cerrado, ideal para proteger y embellecer puertas, ventanas, muebles y estructuras de madera.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,NATURAL,PCA106BANAT02,BARNIZ MARINO 1/4 GALON,0
PCA106BANOG02,BARNIZ MARINO NOGAL,"Barniz Marino de alto desempeño, con terminacion brillante, lisa y suave, rinde hasta 50 m² por galon con una mano, seca al tacto en 4 a 6 horas, flexible y resistente, apto para interior y exterior, libre de metales pesados, con 36 meses de estabilidad en envase cerrado, ideal para proteger y embellecer puertas, ventanas, muebles y estructuras de madera.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,NOGAL,PCA106BANAT02,BARNIZ MARINO 1/4 GALON,1
PCA106BAROBL2,BARNIZ MARINO ROBLE,"Barniz Marino de alto desempeño, con terminacion brillante, lisa y suave, rinde hasta 50 m² por galon con una mano, seca al tacto en 4 a 6 horas, flexible y resistente, apto para interior y exterior, libre de metales pesados, con 36 meses de estabilidad en envase cerrado, ideal para proteger y embellecer puertas, ventanas, muebles y estructuras de madera.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,ROBLE,PCA106BANAT02,BARNIZ MARINO 1/4 GALON,2
PCA904BLAN002,OLEO SEMI BRILLO BLANCO,"Pintura base solvente con resina alquidica, acabado semi brillante, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 3 horas y repintado desde 3 horas, buena resistencia a la humedad, gran adherencia y durabilidad, apto para interior y exterior, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de madera solida y MDF expuestas a uso frecuente o condiciones exigentes.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Oleo,,Color,BLANCO,PCA904BLAN002,OLEO SEMI BRILLO 1/4 GALON,0
PCA106BLANC02,ANTICORROSIVO ESTRUCTURAL BLANCO,"Anticorrosivo de acabado Opaco, Rendimiento 35 ± 5 m2/Galon/Mano, segun absorcion del sustrato. Dilucion maximo un 20% con  aguarras mineral, seca al tacto entre 1 a 3 horas. diseñado para proteger todo tipo de estructuras metalicas como rejas, muebles, defensas y perfiles de acero expuestos al clima. Se aplica facilmente con brocha, rodillo o pistola y ofrece una excelente adherencia, evitando la aparicion de oxido desde la primera mano. Es ideal tanto para ambientes urbanos como costeros y se puede usar como base antes de aplicar esmaltes sinteticos u oleos de terminacion.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Pintura para Metales,,Color,BLANCO,PCA106BLANC02,ANTICORROSIVO ESTRUCTURAL 1/4 GALON,0
PCA106GRIS002,ANTICORROSIVO ESTRUCTURAL GRIS,"Anticorrosivo de acabado Opaco, Rendimiento 35 ± 5 m2/Galon/Mano, segun absorcion del sustrato. Dilucion maximo un 20% con  aguarras mineral, seca al tacto entre 1 a 3 horas. diseñado para proteger todo tipo de estructuras metalicas como rejas, muebles, defensas y perfiles de acero expuestos al clima. Se aplica facilmente con brocha, rodillo o pistola y ofrece una excelente adherencia, evitando la aparicion de oxido desde la primera mano. Es ideal tanto para ambientes urbanos como costeros y se puede usar como base antes de aplicar esmaltes sinteticos u oleos de terminacion.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Pintura para Metales,,Color,GRIS,PCA106BLANC02,ANTICORROSIVO ESTRUCTURAL 1/4 GALON,1
PCA106NEGRO02,ANTICORROSIVO ESTRUCTURAL NEGRO,"Anticorrosivo de acabado Opaco, Rendimiento 35 ± 5 m2/Galon/Mano, segun absorcion del sustrato. Dilucion maximo un 20% con  aguarras mineral, seca al tacto entre 1 a 3 horas. diseñado para proteger todo tipo de estructuras metalicas como rejas, muebles, defensas y perfiles de acero expuestos al clima. Se aplica facilmente con brocha, rodillo o pistola y ofrece una excelente adherencia, evitando la aparicion de oxido desde la primera mano. Es ideal tanto para ambientes urbanos como costeros y se puede usar como base antes de aplicar esmaltes sinteticos u oleos de terminacion.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Pintura para Metales,,Color,NEGRO,PCA106BLANC02,ANTICORROSIVO ESTRUCTURAL 1/4 GALON,2
PCA106ROJO002,ANTICORROSIVO ESTRUCTURAL ROJO,"Anticorrosivo de acabado Opaco, Rendimiento 35 ± 5 m2/Galon/Mano, segun absorcion del sustrato. Dilucion maximo un 20% con  aguarras mineral, seca al tacto entre 1 a 3 horas. diseñado para proteger todo tipo de estructuras metalicas como rejas, muebles, defensas y perfiles de acero expuestos al clima. Se aplica facilmente con brocha, rodillo o pistola y ofrece una excelente adherencia, evitando la aparicion de oxido desde la primera mano. Es ideal tanto para ambientes urbanos como costeros y se puede usar como base antes de aplicar esmaltes sinteticos u oleos de terminacion.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Pintura para Metales,,Color,ROJO,PCA106BLANC02,ANTICORROSIVO ESTRUCTURAL 1/4 GALON,3
PCA106VERDE02,ANTICORROSIVO ESTRUCTURAL VERDE,"Anticorrosivo de acabado Opaco, Rendimiento 35 ± 5 m2/Galon/Mano, segun absorcion del sustrato. Dilucion maximo un 20% con  aguarras mineral, seca al tacto entre 1 a 3 horas. diseñado para proteger todo tipo de estructuras metalicas como rejas, muebles, defensas y perfiles de acero expuestos al clima. Se aplica facilmente con brocha, rodillo o pistola y ofrece una excelente adherencia, evitando la aparicion de oxido desde la primera mano. Es ideal tanto para ambientes urbanos como costeros y se puede usar como base antes de aplicar esmaltes sinteticos u oleos de terminacion.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Pintura para Metales,,Color,VERDE,PCA106BLANC02,ANTICORROSIVO ESTRUCTURAL 1/4 GALON,4
PCA910BLANC02,OLEO OPACO BLANCO,"Pintura base solvente con resina alquidica, acabado mate para uso exclusivo en interiores, rinde 45 ± 5 m² por galon por mano, secado al tacto en 2 a 4 horas y repintado desde 4 horas, buena resistencia a la humedad, excelente adherencia y poder cubriente, libre de metales pesados, estabilidad de 36 meses en envase cerrado, ideal para superficies de yeso, madera, MDF y cemento previamente sellado o imprimado.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Oleo,,Color,BLANCO,PCA910BLANC02,OLEO OPACO 1/4 GALON,0
PCA920AGUINC2,SELLADOR HIDROREPELENTE PARA MADERAS INCOLORO,"Imprimante sellador base agua, con acabado mate, alta resistencia al agua con buen poder hidrorepelente, bactericidas y fungicidas con accion microbicida, gran capacidad de sellado, especialmente formulado para la proteccion durante el transporte y almacenamiento, de puertas de madera solida o de tableros de particulas. Requiere de un producto de terminacion una vez instalado y expuesto a ambientes de moderada agresividad. Rendimiento 6 a 8 m2 por Litro, segun absorcion del sustrato, secado tacto 2 a 3 horas a 20ºC, 60% H.R y 50 micrones de espesor humedo, repintado entre 3 a 6 horas a 20ºC, 60% H.R y 50 micrones de espesor humedo y la aplicacion puede ser brocha, rodillo y pistola.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Barnices,,Color,INCOLORO,PCA920AGUINC2,SELLADOR HIDROREPELENTE PARA MADERAS 1/4 GALON,0
PCA960ECOPAC2,ESMALTE AL AGUA COPPER  AZUL COLONIAL,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Esmalte al Agua,,Color,AZUL COLONIAL,PCA960ECOPPBL2,ESMALTE AL AGUA COPPER 1/4 GALON,2
PCA960ECOPAT2,ESMALTE AL AGUA COPPER AMARILLO TOPACIO,"Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.",1.5,kg,11,cm,11,cm,13,cm,1573,cm³,6,6,1/4 GL,1/4 Galon,Display,DIS,6,Medio Pallet,MPA,228,Pallet,PAL,450,Esmalte al Agua,,Color,AMARILLO TOPACIO,PCA960ECOPPBL2,ESMALTE AL AGUA COPPER 1/4 GALON,3
